"","X","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"20",1,0.828,0.744,0,0,77.246,79.707,0.560045095340892,0.559621176057003,0.380141320573813,0.381795866769003,0.415609190034151,0.415649087579134,0.113973460217909,0.114258783518885,0.125,0.115,118
"21",1,0.85,0.785,0,0,76.37,78.904,0.569079264172301,0.569186529758813,0.380438417668423,0.382309771573691,0.418645543736376,0.418925509967349,0.117294291835575,0.117784504954915,0.102,0.094,119
"22",1,0.004,0.003,0,0,99.972,99.984,0.494226026137487,0.494191897921934,0.387376101013906,0.387361609934781,0.395929601506375,0.395906811060611,0.0901599214590571,0.0901583750594081,0.582,0.582,11
"23",1,0.868,0.811,0,0,75.506,78.107,0.579437477600758,0.579265897667789,0.381294223569176,0.382800483859793,0.422474582469487,0.422470364649529,0.120881322489504,0.121406138969626,0.088,0.089,120
"24",1,0.898,0.84,0,0,74.614,77.3,0.588866078212236,0.588516860321043,0.38145600620168,0.382962791773766,0.42562939403892,0.425543947530352,0.124320920924923,0.124826793710773,0.045,0.036,121
"25",1,0.919,0.87,0,0,73.826,76.579,0.598952658246023,0.598721653557228,0.382242562157904,0.383632998389575,0.429390470415684,0.429251323683642,0.127715271071816,0.128372940299304,0.038,0.028,122
"26",1,0.937,0.902,0,0,73.23,76.027,0.608324674387076,0.608504345536318,0.382660904484551,0.383943615932367,0.432812494405442,0.432735597163286,0.130909651913793,0.131795952439689,0.016,0.012,123
"27",1,0.952,0.926,0,0,72.746,75.583,0.617238812742907,0.617677608763475,0.383156690746621,0.384202632033696,0.436163255452353,0.436039718667566,0.133883900575879,0.134985535734224,0.01,0.01,124
"28",1,0.964,0.936,0,0,72.27,75.144,0.626574767458781,0.627161089434238,0.38364585139945,0.384671285128117,0.439749687861934,0.43963952202346,0.136896377549452,0.13810632018996,0.005,0.005,125
"29",1,0.005,0.003,0,0,99.966,99.98,0.505071576459735,0.505007665397048,0.387371187228504,0.387349705172876,0.398833902728761,0.398795235135631,0.0951307036252432,0.095122657973402,0.533,0.533,12
"30",1,0.012,0.01,0,0,99.778,99.811,0.506120752650846,0.506104240299242,0.386849589116094,0.386935291764324,0.399032009430639,0.399037442588644,0.0953937761295865,0.0953994498187214,0.376,0.375,13
"31",1,0.015,0.011,0,0,99.728,99.773,0.516367757613706,0.51630531947209,0.386811075358083,0.386945119602093,0.401848066572814,0.401860163238352,0.100013528511838,0.100000912082921,0.347,0.346,14
"32",1,0.017,0.014,0,0,99.696,99.744,0.526386843314658,0.526318920924376,0.386768262517826,0.386827059003442,0.404663625830051,0.40462486151518,0.104471799618421,0.104481867026465,0.233,0.233,15
"33",1,0.027,0.022,0,0,99.572,99.646,0.536953097908085,0.536868497896706,0.386314882496763,0.386452608606081,0.407522593617599,0.407503031475461,0.10916049403374,0.109168067371084,0.203,0.203,16
"34",1,0.033,0.027,0,0,99.484,99.575,0.547426214441496,0.547343178729445,0.38619542366782,0.386401999096212,0.410521940732187,0.410531141526858,0.11368694908672,0.113691707718489,0.11,0.108,17
"35",1,0.041,0.03,0,0,99.332,99.449,0.557886855499479,0.557711980248508,0.386029042427979,0.38635532132847,0.413574039025793,0.41359644005271,0.118152990570528,0.11812306996451,0.057,0.055,18
"36",1,0.053,0.038,0,0,99.156,99.307,0.567669031653084,0.567462084321593,0.385871598714475,0.386149641138929,0.416500078263239,0.416463216773214,0.122249869571212,0.122244529430469,0.039,0.039,19
"37",1,0,0,0,0,100,100,0.393172413793103,0.393172413793103,0.387357142857143,0.387357142857143,0.370221197222165,0.370221197222165,0.0425079867434188,0.0425079867434188,0.978,0.978,1
"38",1,0.064,0.05,0,0,98.938,99.116,0.578505579504537,0.578267078477638,0.385558342992903,0.385816303881063,0.419769746072292,0.419703770668974,0.126709731776812,0.126717433973566,0.039,0.04,20
"39",1,0.078,0.064,0,0,98.82,99.028,0.588267175053198,0.588038576239432,0.385444027167656,0.385713094596484,0.422735218164126,0.422656941113383,0.130752829353924,0.130780397061546,0.017,0.018,21
"40",1,0.096,0.08,0,0,98.588,98.829,0.598213789161329,0.598042451241356,0.385236023755196,0.385554185761653,0.425857176837339,0.425816240539341,0.134733653683362,0.134791397250398,0.016,0.014,22
"41",1,0.116,0.097,0,0,98.306,98.599,0.607831816720724,0.607674652881918,0.38493409319746,0.385334979500738,0.428894830153492,0.428873668924425,0.138515713065569,0.138590930261615,0.008,0.004,23
"42",1,0.13,0.112,0,0,98,98.338,0.617344346130266,0.617244048404996,0.384569425513489,0.385142044127076,0.431938796974177,0.431948956531012,0.142228616748844,0.142328820238235,0.005,0.006,24
"43",1,0.151,0.132,0,0,97.628,98.023,0.627667105665341,0.627466586472794,0.384323245249606,0.384917083884835,0.435437107465058,0.435400470289386,0.146050340765116,0.14616011049355,0.003,0.003,25
"44",1,0.008,0.002,0,0,99.878,99.898,0.393518229415661,0.393456001514793,0.38720542749933,0.387336468129572,0.370288716868472,0.370325653280707,0.0426254512933966,0.0425789671164264,0.975,0.976,26
"45",1,0.01,0.006,0,0,99.816,99.84,0.403026366744735,0.402935878421259,0.387213525228159,0.387266196176947,0.37267860455619,0.372667545425792,0.0471197095550749,0.0470874420191181,0.973,0.973,27
"46",1,0.015,0.01,0,0,99.72,99.756,0.413102351575392,0.412982336737609,0.386984238385969,0.387068743629494,0.375120243287927,0.375109555749361,0.0519158917690723,0.0518718628809434,0.966,0.969,28
"47",1,0.021,0.015,0,0,99.6,99.654,0.423197837575435,0.423071840678326,0.38680742978067,0.386925868979634,0.377605228050209,0.377603667120731,0.0566841548903891,0.0566414643409325,0.953,0.953,29
"48",1,0,0,0,0,100,100,0.402603448275862,0.402603448275862,0.387357142857143,0.387357142857143,0.372551730464453,0.372551730464453,0.0470101733250252,0.0470101733250252,0.976,0.976,2
"49",1,0.023,0.016,0,0,99.536,99.599,0.433928116579539,0.433772301710579,0.386837742267861,0.386987665297352,0.380331161473257,0.380336020344942,0.0617302030018085,0.0616752802966239,0.926,0.923,30
"50",1,0.032,0.025,0,0,99.39,99.476,0.443928304386547,0.4436962328971,0.386418805350423,0.386662998267353,0.382736459617938,0.38273786755306,0.0664768943610201,0.0663896349844513,0.905,0.903,31
"51",1,0.042,0.035,0,0,99.25,99.358,0.454257271344355,0.454013266481559,0.386162693957023,0.386437280389841,0.385280932023134,0.385293851352541,0.0713459692382818,0.0712585262035381,0.845,0.845,32
"52",1,0.053,0.042,0,0,99.022,99.166,0.464894364336816,0.464603845690265,0.385809053284259,0.386063245433928,0.38795644154108,0.387919116549219,0.0762856754797494,0.076212757435759,0.811,0.812,33
"53",1,0.07,0.053,0,0,98.654,98.851,0.475831571325147,0.47557157278539,0.385445088931647,0.385637353680459,0.390760937076528,0.390670360882127,0.0812552639339019,0.0812405985104805,0.732,0.732,34
"54",1,0.089,0.066,0,0,98.264,98.516,0.486293925706061,0.485982416188791,0.385012578513344,0.385320500969482,0.393484951143167,0.393403510255294,0.0859772545148901,0.0859531386735662,0.701,0.7,35
"55",1,0.11,0.083,0,0,97.834,98.144,0.496978121942714,0.496645995189165,0.384588270768302,0.385095917474386,0.396291108667065,0.396265230679391,0.0907965941064274,0.0907477389418802,0.592,0.593,36
"56",1,0.131,0.099,0,0,97.316,97.696,0.508521540247819,0.507955871899481,0.384257902710892,0.384866697004306,0.399450192567662,0.399351277643945,0.0958323314589718,0.0957243619244822,0.55,0.546,37
"57",1,0.13,0.094,0,0,97.488,97.855,0.507788575693586,0.507533420597648,0.384029127123989,0.384682702764232,0.399110981117047,0.39916303277383,0.0955448507984426,0.0955105801940736,0.395,0.389,38
"58",1,0.162,0.113,0,0,96.858,97.315,0.51830794554079,0.517845784434112,0.383139832095853,0.384112609524221,0.401752287445533,0.401854996953502,0.100226859004152,0.100085297007315,0.366,0.36,39
"59",1,0,0,0,0,100,100,0.412551724137931,0.412551724137931,0.387357142857143,0.387357142857143,0.375026798180841,0.375026798180841,0.0517431196624233,0.0517431196624233,0.97,0.97,3
"60",1,0.188,0.141,0,0,96.296,96.829,0.528429394965565,0.528000101603572,0.382809434277458,0.383817675085554,0.404651478964185,0.404742631279132,0.104535049239294,0.104434859694523,0.253,0.247,40
"61",1,0.224,0.169,0,0,95.54,96.183,0.539558533870119,0.5390102243349,0.382184557151345,0.383419830724911,0.40780656574724,0.40791194451016,0.109190611812842,0.109062649041677,0.234,0.229,41
"62",1,0.268,0.214,0,0,94.768,95.518,0.550130098351275,0.549757705939987,0.382102182224148,0.383120080686581,0.411049667300035,0.411093464645279,0.113431847553246,0.113467320737146,0.145,0.147,42
"63",1,0.305,0.24,0,0,93.886,94.751,0.560405856030056,0.559888848654906,0.381557663694323,0.38259246426004,0.414021188360732,0.413985078077106,0.117634455774624,0.117674313792773,0.085,0.084,43
"64",1,0.353,0.287,0,0,92.782,93.774,0.570782398740238,0.57003678102851,0.380817622702259,0.382356945021449,0.417179398158224,0.417224711270109,0.121629630533615,0.121559977527095,0.076,0.069,44
"65",1,0.403,0.333,0,0,91.602,92.737,0.581774598764482,0.581132024408838,0.380483225474478,0.382159730839733,0.420796207802931,0.420847660614235,0.125685778135087,0.125722741028658,0.069,0.068,45
"66",1,0.445,0.367,0,0,90.284,91.561,0.591904342920948,0.591017511239759,0.380422764361265,0.381700618070128,0.424254432572009,0.423995737804739,0.129286956651187,0.129413447642252,0.038,0.031,46
"67",1,0.494,0.415,0,0,89.15,90.566,0.602019115301179,0.600997205936002,0.380378878528898,0.381489899202057,0.427763418446866,0.427337215085032,0.132870762852374,0.133050196356061,0.036,0.027,47
"68",1,0.538,0.454,0,0,87.872,89.437,0.611878354256134,0.610979993295015,0.380698163507234,0.381719765736362,0.431457648036068,0.431008530115202,0.136142538577885,0.136444219263901,0.016,0.011,48
"69",1,0.586,0.503,0,0,86.388,88.097,0.621578186761947,0.620556875895036,0.380216157628233,0.381196364231925,0.434844441536997,0.434249021294159,0.139377665354776,0.139764643495147,0.011,0.01,49
"70",1,0,0,0,0,100,100,0.422362068965517,0.422362068965517,0.387357142857143,0.387357142857143,0.377470799241985,0.377470799241985,0.0564181461792192,0.0564181461792192,0.955,0.955,4
"71",1,0.637,0.549,0,0,84.86,86.721,0.631665463577067,0.630725632993907,0.379913936260271,0.381018913082506,0.438534412366652,0.437941720063318,0.142592270266197,0.143078216754233,0.005,0.005,50
"72",1,0.035,0.02,0,0,99.268,99.372,0.394295172168163,0.394163911629266,0.385894492634958,0.386277163954449,0.370007276732704,0.370135621066549,0.0431281435444177,0.0430135908704539,0.972,0.974,51
"73",1,0.042,0.031,0,0,99.108,99.233,0.403875146377876,0.403770411376749,0.385628407484015,0.385932337863611,0.372323888058581,0.372394726810604,0.0476797540608438,0.0476219448461485,0.973,0.97,52
"74",1,0.056,0.039,0,0,98.848,99.009,0.41423892388298,0.414003032922306,0.385357234140124,0.385733801530224,0.374870526943215,0.374912161882907,0.0525401324253236,0.0524377251366928,0.969,0.969,53
"75",1,0.067,0.05,0,0,98.622,98.814,0.424296660777762,0.424058284976718,0.385246388105506,0.385648254404356,0.377438773978889,0.377467660337841,0.0572248163538002,0.057133161441758,0.957,0.955,54
"76",1,0.086,0.061,0,0,98.33,98.579,0.43515521816064,0.434908628527921,0.384795725589643,0.385336949355924,0.380020332423446,0.380111932336561,0.0623784314539376,0.0622690338924586,0.927,0.926,55
"77",1,0.112,0.078,0,0,97.868,98.192,0.445436263387027,0.445047775623456,0.384216952926434,0.384956165026754,0.382528497399126,0.382640888703879,0.0671378904840063,0.0669611271589531,0.906,0.905,56
"78",1,0.13,0.098,0,0,97.462,97.842,0.455692495378448,0.455500131858378,0.384072953153817,0.384686294371259,0.385214500635258,0.385306269205629,0.0718278847733003,0.0717825646702274,0.853,0.854,57
"79",1,0.165,0.116,0,0,96.568,97.048,0.467078083579786,0.466675502826796,0.383144318334634,0.384044003735832,0.387959579977701,0.388087719715221,0.0769904332616966,0.0768464002317718,0.817,0.819,58
"80",1,0.19,0.142,0,0,96.048,96.6,0.477956947752525,0.477602929230575,0.38328840355234,0.384044743589114,0.391053816055589,0.391086200852615,0.0817382697444134,0.0816836018938769,0.741,0.738,59
"81",1,0,0,0,0,100,100,0.43301724137931,0.43301724137931,0.387357142857143,0.387357142857143,0.380132272697958,0.380132272697958,0.0614851873139457,0.0614851873139457,0.925,0.925,5
"82",1,0.218,0.163,0,0,95.476,96.101,0.488467563728514,0.488001173705615,0.383401364724412,0.384078491031341,0.394051213745431,0.39399135297657,0.0863288159752652,0.0862765353238274,0.706,0.706,60
"83",1,0.254,0.189,0,0,94.576,95.312,0.499401153661933,0.498578706535363,0.383054992505117,0.383587424399315,0.397074915021066,0.396791966497012,0.0910572804228727,0.0909698509038012,0.605,0.605,61
"84",1,0.3,0.229,0,0,93.46,94.33,0.511025745907143,0.51009302350596,0.382380243951495,0.383125421981619,0.400274718581485,0.400004216281114,0.0960011973833926,0.0958897091930467,0.569,0.576,62
"85",1,0.3,0.227,0,0,93.538,94.403,0.509561374166283,0.50889271406568,0.380746324711355,0.382014623312845,0.399024879130169,0.399103102780882,0.0957923912810085,0.095640147894706,0.407,0.403,63
"86",1,0.352,0.264,0,0,92.324,93.335,0.520522472290735,0.519508737474069,0.380061988257059,0.381359283520239,0.402045860319461,0.40198200703709,0.100407343638013,0.100193904780805,0.384,0.377,64
"87",1,0.397,0.306,0,0,91.49,92.625,0.53081850156295,0.529906314303114,0.38000661452506,0.381203270152713,0.405150230812359,0.405034482485486,0.104617882692584,0.104525989455467,0.28,0.273,65
"88",1,0.442,0.345,0,0,90.104,91.391,0.541767927538967,0.540838060465127,0.380082365411735,0.381285593388205,0.40870571432678,0.408517539361841,0.108797829486723,0.108783268729081,0.276,0.264,66
"89",1,0.488,0.385,0,0,88.634,90.063,0.552126626107684,0.551142537870836,0.379647317618838,0.380938178738404,0.411866519637604,0.411639769677778,0.112802257751896,0.11281027260323,0.183,0.174,67
"90",1,0.53,0.436,0,0,87.452,89.01,0.562062300123463,0.56116659785397,0.379703689590838,0.381031100374765,0.415097779016708,0.414891619662795,0.116591284848638,0.116679051887375,0.108,0.097,68
"91",1,0.575,0.471,0,0,86.24,87.934,0.571855777952915,0.571024536597891,0.380061264212293,0.381193418327007,0.418535821902114,0.418218432414334,0.120113556601563,0.120330997818604,0.088,0.08,69
"92",1,0,0,0,0,100,100,0.442706896551724,0.442706896551724,0.387357142857143,0.387357142857143,0.38257881946621,0.38257881946621,0.0660725759302233,0.0660725759302233,0.904,0.904,6
"93",1,0.623,0.532,0,0,84.902,86.727,0.582508503999029,0.581767056540938,0.380792651359694,0.381530119363172,0.422518637206558,0.421992943629813,0.123759245835986,0.124179111382802,0.081,0.082,70
"94",1,0.663,0.561,0,0,83.544,85.497,0.591960200595433,0.59114719023543,0.380869754171736,0.381472258294026,0.425762992229115,0.42511339372559,0.127119165022179,0.1276018934861,0.044,0.036,71
"95",1,0.708,0.62,0,0,81.97,84.061,0.602176941021043,0.601751424714558,0.380236452745998,0.38096587278651,0.429041623943389,0.428538743413028,0.130755143566069,0.131448759021968,0.039,0.029,72
"96",1,0.748,0.667,0,0,80.804,83.015,0.611588535509094,0.611295903875675,0.380886344628224,0.381647842697431,0.432672498436872,0.432188722039708,0.133825142840002,0.134616158265446,0.016,0.012,73
"97",1,0.782,0.702,0,0,79.66,81.98,0.620465523913834,0.620183783369713,0.380864558469493,0.382264383165273,0.435821936680382,0.435591812893866,0.136829007576763,0.137532335622444,0.01,0.01,74
"98",1,0.825,0.736,0,0,78.3,80.741,0.630285826470021,0.629943641973344,0.380749836501534,0.382228835231066,0.439394957066216,0.439152870030248,0.140018286585506,0.140745801133217,0.005,0.005,75
"99",1,0.111,0.078,0,0,97.566,97.89,0.396203903262647,0.395710533385319,0.383375490432831,0.384237903662638,0.369667456088635,0.369829692658212,0.0442972068114949,0.043988302698999,0.976,0.976,76
"100",1,0.137,0.098,0,0,97.058,97.457,0.405888008740544,0.405383311816291,0.38263373819484,0.383833171113537,0.371824068383117,0.372143102744376,0.0489577128828674,0.048571950414797,0.976,0.975,77
"101",1,0.159,0.111,0,0,96.476,96.945,0.416325331140864,0.415828585715613,0.382484986199401,0.383833033815227,0.374540778761477,0.374913197955803,0.0537221378685366,0.0533183628914211,0.969,0.971,78
"102",1,0.186,0.127,0,0,95.842,96.384,0.42671000790805,0.425956731545898,0.382224872508325,0.383699879283339,0.377178780267957,0.377510605145249,0.0584846874317147,0.0579767960425463,0.96,0.959,79
"103",1,0,0,0,0,100,100,0.45298275862069,0.45298275862069,0.387357142857143,0.387357142857143,0.385193811270498,0.385193811270498,0.0709273423485957,0.0709273423485957,0.845,0.845,7
"104",1,0.222,0.16,0,0,94.858,95.511,0.438156170659083,0.437329656171216,0.381758610636188,0.383074669507129,0.380062876419064,0.380235588387326,0.0637192441603338,0.0632856605377119,0.935,0.932,80
"105",1,0.26,0.194,0,0,93.832,94.594,0.448492365883032,0.447503602191452,0.381307660459155,0.382614555015966,0.382735157987903,0.382812749520563,0.0683321387839872,0.0679006845672462,0.915,0.91,81
"106",1,0.295,0.225,0,0,93.034,93.893,0.458877038496943,0.457789411417886,0.381089685364621,0.382262944949859,0.385483129676634,0.385443849496491,0.07298571607656,0.0725892503506079,0.858,0.859,82
"107",1,0.331,0.268,0,0,91.98,92.948,0.469706062651046,0.46873339640495,0.380980331088499,0.381858994141796,0.388506459229389,0.38831709144163,0.0776478067019456,0.0774326710903099,0.828,0.83,83
"108",1,0.369,0.306,0,0,91.034,92.112,0.480511490144424,0.479754560163341,0.380578336372803,0.381557262909439,0.391399612154844,0.39129596482617,0.0824078268622894,0.0822832122413941,0.755,0.757,84
"109",1,0.412,0.354,0,0,89.99,91.184,0.490471849085766,0.489677659606766,0.380408776411305,0.381383135710155,0.394172118678311,0.394065204402909,0.0867083361283795,0.0865922957198403,0.723,0.726,85
"110",1,0.471,0.392,0,0,88.414,89.782,0.501526996022278,0.500206748826704,0.379146361140424,0.380279579114509,0.396746251808793,0.396502343594655,0.0917099158823322,0.0914179155836432,0.628,0.623,86
"111",1,0.522,0.433,0,0,87.152,88.664,0.51286492667496,0.511537489131975,0.379492794392972,0.380394265505678,0.400263993878551,0.399870510682587,0.096286023055735,0.0961089222338328,0.606,0.595,87
"112",1,0.514,0.429,0,0,87.514,89.02,0.510936143594644,0.510060324783891,0.379103554882838,0.380193943444204,0.399477940147279,0.399284425592779,0.0955145819749408,0.0954747940927295,0.437,0.431,88
"113",1,0.554,0.476,0,0,86.334,87.963,0.521158673844556,0.520504003271669,0.37922633423823,0.380084580293422,0.402620241203645,0.40234299106658,0.099627016605787,0.0997935633713184,0.418,0.41,89
"114",1,0.001,0,0,0,99.992,99.995,0.463487400530504,0.463461047254151,0.38737380952381,0.387365272938444,0.38789787880697,0.387883547055436,0.0758448745448172,0.0758397627250262,0.81,0.81,8
"115",1,0.61,0.512,0,0,84.788,86.581,0.531152092051546,0.530293348779211,0.379300943044931,0.380788790218619,0.405780419144858,0.405728884782573,0.103524214215469,0.103480035164864,0.326,0.304,90
"116",1,0.659,0.565,0,0,83.462,85.386,0.541717260183818,0.540833484910601,0.379534672243709,0.380897944395972,0.409207975265388,0.409047064973701,0.10758715076217,0.107631867064843,0.316,0.282,91
"117",1,0.7,0.613,0,0,81.966,84.036,0.551988736231778,0.551328644961192,0.379745622565775,0.380857402653838,0.412590304783529,0.412333064621185,0.111406288380313,0.111682040180646,0.202,0.192,92
"118",1,0.737,0.667,0,0,80.878,83.056,0.561331636598168,0.560985329887653,0.380131884310374,0.380941610326543,0.415755637010019,0.415406471100095,0.114911353727947,0.11545066964066,0.125,0.116,93
"119",1,0.774,0.698,0,0,79.628,81.911,0.570857172766469,0.570573399140186,0.380725112347224,0.381748558387504,0.41916381702164,0.418903850063067,0.118283676846039,0.118848385775158,0.102,0.092,94
"120",1,0.802,0.729,0,0,78.506,80.89,0.581132906456293,0.580932156153356,0.381394316222759,0.382407638417885,0.422890155130684,0.422643373134593,0.121867944435848,0.122525001032664,0.088,0.09,95
"121",1,0.836,0.763,0,0,77.474,79.959,0.590375041331517,0.590067053000435,0.381535725723668,0.382557598178124,0.426033802020761,0.425723815788062,0.125204753703083,0.125870156337715,0.045,0.036,96
"122",1,0.865,0.799,0,0,76.268,78.843,0.600431034039713,0.600063575371958,0.382181403703852,0.383348362057957,0.429779661607173,0.429480212289849,0.128548520377592,0.12921572368106,0.038,0.028,97
"123",1,0.896,0.829,0,0,75.186,77.854,0.609829331588125,0.609572456613062,0.382248641433729,0.383483051811783,0.433057404239856,0.432816137339819,0.131807218668143,0.132536800200396,0.016,0.012,98
"124",1,0.914,0.863,0,0,74.438,77.161,0.618900419012977,0.618657405711749,0.382894545354573,0.383942678592847,0.43654811161704,0.436182713860903,0.134774549140808,0.135612326861268,0.01,0.01,99
"125",1,0.004,0.003,0,0,99.978,99.99,0.474010473813759,0.473983711280989,0.387347096399535,0.387365272938444,0.390612393257187,0.390612208372812,0.0807551955934485,0.0807473189661385,0.728,0.728,9
