"","X","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"35",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
"36",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
"37",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,133
"38",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
"39",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
"40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
"41",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
"42",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,138
"43",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139
"44",1,0.960092848247121,0.960811246386988,0.966259597497066,0.969508820814806,0.972824913234233,0.973928012389672,0.97435826270345,0.974791772328223,0.974854887610203,13
"45",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
"46",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
"47",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,142
"48",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,143
"49",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,144
"50",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,145
"51",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,146
"52",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,147
"53",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,148
"54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
"55",1,0.95943709974256,0.959850460398444,0.961429515545318,0.968678597270455,0.971792755747949,0.973121480199788,0.973602983166548,0.974906578049674,0.974946392513125,14
"56",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,150
"57",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,151
"58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
"59",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
"60",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
"61",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,155
"62",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,156
"63",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,157
"64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
"65",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,159
"66",1,0.960818306243951,0.961105306554438,0.964206910327009,0.969674147061202,0.971928220138626,0.972955385656012,0.97386526885658,0.974589610657173,0.97487970792449,15
"67",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,160
"68",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,161
"69",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,162
"70",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,163
"71",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
"72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
"73",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
"74",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,167
"75",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,168
"76",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
"77",1,0.967809476845906,0.967986912291464,0.969583831301492,0.972245362984873,0.973127040797632,0.973945095667458,0.974335806415726,0.974570232864686,0.974596280247904,16
"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
"79",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
"80",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,172
"81",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,173
"82",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
"83",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,175
"84",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,176
"85",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,177
"86",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,178
"87",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,179
"88",1,0.961483987741465,0.961845476268656,0.966333487360922,0.97168772131849,0.973437733876799,0.97443986519572,0.974855584892293,0.974951264019321,0.974951264019321,17
"89",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,181
"91",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,182
"92",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
"93",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
"94",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,185
"95",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
"96",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,187
"97",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,188
"98",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
"99",1,0.960847517629623,0.961211261360482,0.96357721245929,0.969281365374096,0.97204525330803,0.973140364252829,0.974418093944065,0.974941937729525,0.974951264019321,18
"100",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
"101",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"102",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
"103",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,193
"104",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,194
"105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
"106",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
"107",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
"108",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,198
"109",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,199
"110",1,0.956121525033882,0.957276107058011,0.966209011989209,0.969717299073952,0.971019874815353,0.973287816045085,0.974450041912222,0.974604563673499,0.974626738600993,19
"111",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"112",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,200
"113",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"114",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
"115",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,203
"116",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,204
"117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"118",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,206
"119",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"120",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,208
"121",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"122",1,0.959861911452647,0.9610947661356,0.964414121399501,0.969218790260111,0.971190344408401,0.973699755985279,0.974626738600993,0.974913980418318,0.974945762765317,20
"123",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,210
"124",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,211
"125",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,212
"126",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"127",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,214
"128",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,215
"129",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,216
"130",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,217
"131",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,218
"132",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,219
"133",1,0.9648544053309,0.965105768019717,0.967368032219072,0.970302184499444,0.972002558482671,0.973599296208447,0.974336595869515,0.974652783588731,0.974687915557532,21
"134",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,220
"135",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,221
"136",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"137",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,223
"138",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,224
"139",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,225
"140",1,0.960123682079265,0.960794824834459,0.965757584097792,0.970116825896333,0.972453565763355,0.973439257139068,0.974167872722256,0.974442483505959,0.974448490748302,22
"141",1,0.957998353245631,0.958278207615378,0.960987572732869,0.96731013066701,0.970380045244988,0.972177444653453,0.973238707621146,0.974536083865073,0.974714711270368,23
"142",1,0.954442186168144,0.957756517907259,0.964917926412808,0.968736296199175,0.971400965364671,0.973469307899934,0.974374575900393,0.974695729553309,0.974695729553309,24
"143",1,0.955079915991526,0.956072039860891,0.961647059427106,0.968252618578238,0.971676528481269,0.973713176772128,0.974159638278644,0.974789669827448,0.974945653421852,25
"144",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"145",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"146",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"147",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
"148",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"149",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"150",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"151",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"152",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
"153",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"154",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"155",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"156",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"157",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"158",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"159",1,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,0.961636227878957,3
"160",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"161",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
"162",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
"163",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
"164",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
"165",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"166",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
"167",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
"168",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
"169",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
"170",1,0.963741502313657,0.963824647865448,0.964572957831572,0.965820141108445,0.96973599557412,0.971614656256597,0.971695293230413,0.971743675414703,0.971749051212958,4
"171",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"172",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
"173",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
"174",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
"175",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
"176",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
"177",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"178",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
"179",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
"180",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
"181",1,0.962041176719986,0.962070627963422,0.962335689154343,0.962777457805878,0.969670173756897,0.97120232727028,0.972481950481773,0.97324972440867,0.973335032622769,5
"182",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"183",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
"184",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
"185",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
"186",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"187",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,65
"188",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66
"189",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67
"190",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"191",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
"192",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"193",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
"194",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
"195",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
"196",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
"197",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,74
"198",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
"199",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
"200",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
"201",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
"202",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
"203",1,0.971765444532817,0.971768561174267,0.971796610947313,0.971843360569057,0.971913767063821,0.972655498182803,0.973910632128143,0.974663712495346,0.974747388091702,7
"204",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"205",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,81
"206",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
"207",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
"208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
"209",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
"210",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
"211",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"212",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"213",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"214",1,0.959794380953839,0.959864419378259,0.960494765198038,0.965601116928286,0.970749577939504,0.973739213360202,0.974322534556853,0.974585622321125,0.974614854294933,8
"215",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"216",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
"217",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
"218",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
"219",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,94
"220",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
"221",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
"222",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
"223",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
"224",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
"225",1,0.96098150131091,0.961306902518729,0.962676796080522,0.969159997853615,0.970749577939504,0.97321253599111,0.973798235384227,0.974637907375601,0.974643670645768,9
